row_idx,sentence,gold_tags,pred_tags
156,प्रधानमन्त्री कार्यालय ले आपतकालीन राहत योजना घोषणा गर्यो ।,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
157,नेपाल लाइफ इन्स्योरेन्स ले नयाँ बीमा योजना ल्याएको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
158,काठमाडौँ पोखरा राजमार्ग मर्मत को काम सुरु भएको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
159,राष्ट्रिय युवा परिषद् ले नयाँ कार्यक्रम सुरु गरेको छ ।,"['ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
160,भूकम्पपछिको पुनर्निर्माण मा संयुक्त राष्ट्रसंघ ले सहयोग दिएको छ ।,"['ADJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
161,जिल्ला अदालत काठमाडौं ले नयाँ फैसलाको घोषणा गर्यो ।,"['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
162,भक्तपुर मा नयाँ विद्यालय भवन निर्माण सम्पन्न भएको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'AUX', 'PUNCT']"
163,नेपाल पर्यटन बोर्ड ले नयाँ प्रवर्द्धन कार्यक्रम सुरु गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
164,मोरङ मा नयाँ अस्पताल उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
165,राष्ट्रियसभा ले सामाजिक सुरक्षा विधेयक पारित गरेको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
166,बागमती प्रदेश सरकारले सडक सुधार योजना लागू गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
167,राष्ट्रिय पत्रकार संघ ले पत्रकार सम्मेलन आयोजना गर्यो ।,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['ADJ', 'NOUN', 'PROPN', 'AUX', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
168,वीरगन्ज मा नयाँ मल्टीस्पेस कम्प्लेक्स सञ्चालन मा आएको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
169,प्रधानमन्त्री ले अन्तर्राष्ट्रिय सम्मेलन मा प्रतिनिधि पठाउने निर्णय गरे ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PUNCT']"
170,नेपाल रेडक्रस सोसाइटी ले राहत वितरण कार्य सुरु गरेको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
171,राष्ट्रियसभा सदस्य हरू द्वारा सामाजिक नीति समीक्षा गरिएको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
172,काठमाडौँ ललितपुर सवारी सुधार अभियान सुरु भएको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
173,राष्ट्रिय जनगणना आगामी असार मा सञ्चालन हुने भएको छ ।,"['ADJ', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'VERB', 'AUX', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'AUX', 'AUX', 'PUNCT']"
174,नेपाल पर्यटन बोर्ड ले पोखरा मा नयाँ होटेल प्रमोशन सुरु गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
175,मीरा हुम्ला जिल्ला को ट्रेकिङ मा गइन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
176,अनिश काठमाडौँ को भृकुटीमण्डप मा मेलामा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
177,सञ्जय विराटनगर को सांस्कृतिक स्थल घुम्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
178,रुविना धनगढी बजार मा किनमेल गर्दैछिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
179,कबिर बुटवल को नयाँ रेस्टुरेन्ट मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
180,अञ्जली पोखरा को माउन्टेन म्यूजियम मा घुम्दैछिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
181,सुमन ललितपुर को हनुमानढोका दरबार भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
182,राधा जनकपुरधाम को मिथिला मन्दिर मा दर्शन गर्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'VERB', 'PUNCT']"
183,अर्जुन एभरेस्ट हाइकिङ ट्रेल मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
184,सुष्मिता नाम्चे बजार को होटेल मा बस्दैछिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
185,दीपक बागमती प्रदेश को राजधानी भ्रमण गर्दैछ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
186,प्रज्ञा कास्की को फेवा ताल को भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
187,विवेक धरान को मेची नदी किनार मा पुगे ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
188,अर्पण हेटौँडा को क्याम्पस भ्रमण गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
189,कविता लुम्बिनी मा बौद्ध स्तूप घुम्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
190,सञ्जना पोखरा को लेकसाइड होटल मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
191,किरण बुटवल को व्यापारिक बजार मा भेटियो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
192,मनिष ललितपुर को दरबार स्क्वायर घुम्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'VERB', 'PUNCT']"
193,अजय भक्तपुर को भक्तपुर दरबार भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
194,सीमा धरान को मेडिकल कलेज जाँच गर्दैछिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
195,दैलेख मध्यपहाडी क्षेत्रमा अवस्थित जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
196,कञ्चनपुर सुदूरपश्चिम को तराई भाग मा पर्छ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
197,घोडाघोडी ताल पर्यटकीय आकर्षण को केन्द्र हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
198,अछाम पहाडी भू–संरचनाले परिचित छ ।,"['PROPN', 'ADJ', 'NOUN', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADJ', 'AUX', 'PUNCT']"
199,रिडी धार्मिक स्नान का लागि प्रसिद्ध स्थान हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT', 'X']"
200,तानसेन दरबार ऐतिहासिक महत्व बोकेको संरचना हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
201,हुम्ला नेपाल को सबैभन्दा दुर्गम जिल्ला मध्ये एक हो ।,"['PROPN', 'PROPN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']"
202,कोशी नदी पूर्वी नेपाल मा बग्ने प्रमुख नदी हो ।,"['PROPN', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
203,मनाङ हिमाली पर्यटन का लागि परिचित छ ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'AUX', 'VERB', 'PUNCT']"
204,बागमती नदी काठमाडौँ उपत्यकाबाट बग्छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
205,पर्सा राष्ट्रिय निकुञ्ज तराई क्षेत्रमा अवस्थित छ ।,"['PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'AUX', 'VERB', 'PUNCT']"
206,ललिता निवास काठमाडौँ को ऐतिहासिक क्षेत्र हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
207,चौतारा सिन्धुपाल्चोक जिल्लाको सदरमुकाम हो ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
208,अमरगढी डडेलधुरा को प्रमुख सहर हो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
209,अरुण नदी पूर्वी हिमाली क्षेत्रबाट बग्छ ।,"['PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'VERB', 'PUNCT']"
210,गोक्यो ताल सगरमाथा क्षेत्रभित्र पर्छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'PUNCT']"
211,बारपाक भूकम्पपछिको पुनर्निर्माण का लागि चिनिन्छ ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'VERB', 'PUNCT']"
212,महाभारत पर्वतमाला नेपाल को मध्य भाग मा फैलिएको छ ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
213,कुस्मा बजार पर्वत जिल्लाको व्यापारिक केन्द्र हो ।,"['PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
214,राष्ट्रपति दिपा खनाल ले नयाँ शिक्षा नीति सार्वजनिक गरे ।,"['NOUN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'PUNCT']"
215,प्रधानमन्त्री शेरबहादुर देउवाले आर्थिक सुधार कार्यक्रममा सहभागी भए ।,"['PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
216,काठमाडौं मा नयाँ अन्तर्राष्ट्रिय व्यापार मेला सुरु भएको छ ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
217,नेपाली कांग्रेस ले आगामी प्रदेश निर्वाचन को तयारी गरेको छ ।,"['ADJ', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
218,जिल्ला प्रशासन कार्यालय भक्तपुर ले आपतकालीन आदेश जारी गर्यो ।,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
219,स्वास्थ्य मन्त्रालय ले २५ फेब्रुअरीदेखि नयाँ खोप अभियान सुरु गर्ने निर्णय गर्यो ।,"['NOUN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'PUNCT']"
220,नेपाल प्रहरी कार्यालय धरान ले सुरक्षा सुधार अभियान सुरु गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
221,पोखरा मा नयाँ अन्तर्राष्ट्रिय सम्मेलन आयोजना गरियो ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
222,शिक्षा मन्त्रालय ले नयाँ पाठ्यपुस्तक वितरण कार्यक्रम सुरु गरेको छ ।,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
223,काठमाडौं महानगरपालिकाले सडक मर्मत योजना सुरु गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
224,नेपाल लाइफ इन्स्योरेन्स ले नयाँ बीमा योजना सार्वजनिक गरेको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
225,राष्ट्रिय खेलकुद परिषद्ले नयाँ खेलकुद प्रतियोगिता घोषणा गरेको छ ।,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
226,वीरगन्ज मा नयाँ व्यापारिक कम्प्लेक्स उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
227,भारतीय दूतावास ले काठमाडौं मा नयाँ सांस्कृतिक कार्यक्रम आयोजना गर्यो ।,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']"
228,राष्ट्रिय योजना आयोगले २०७९/८० को बजेट प्रस्तुति गरेको छ ।,"['ADJ', 'NOUN', 'NOUN', 'NUM', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'NUM', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
229,बुटवल मा नयाँ जलविद्युत आयोजना उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
230,राष्ट्रियसभाले आगामी सामाजिक सुरक्षा विधेयक पारित गर्यो ।,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
231,नेपाल पर्यटन बोर्डले पोखरामा नयाँ होटेल प्रमोशन सुरु गरेको छ ।,"['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
232,काठमाडौँ पोखरा राजमार्ग मर्मत को काम सुरु भएको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
233,जिल्ला अदालत ललितपुरले नयाँ फैसला सुनायो ।,"['NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
234,रोहन आज बुटवल बजार मा किनमेल गर्न गयो ।,"['PROPN', 'ADV', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'ADV', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
235,सुष्मा पोखरा को लेकसाइड घुम्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
236,अर्जुन काठमाडौं को ठमेल क्षेत्र भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
237,कविता ललितपुर को पाटन दरबार स्क्वायर जाँदैछिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'PUNCT']"
238,अजय भक्तपुर को दरबार स्क्वायर घुम्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
239,माया जनकपुरधाम को जानकी मन्दिर दर्शन गर्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
240,विवेक धरान को मेची बजार मा भेटियो ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
