row_idx,sentence,gold_tags,pred_tags
158,काठमाडौँ पोखरा राजमार्ग मर्मत को काम सुरु भयाको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
159,राष्ट्रिय युवा परिष द्ले नयाँ कार्यक्रम सुरु गर्याको छ ।,"['ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
160,भूकम्प पछिको पुनर्निर्माण मा संयुक्त राष्ट्रसंघ ले सहयोग जनायाको छ ।,"['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
161,जिल्ला अदालत काठमाडौं ले नयाँ फैसला को घोषणा गर्यो ।,"['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
162,भक्तपुर मा नौलो विद्यालय भवन निर्माण सम्पन्न भयाको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'VERB', 'AUX', 'PUNCT']"
163,नेपाल पर्यटन बोर्ड ले नौलो प्रवर्द्धन कार्यक्रम सुरु गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
164,वाणिज्य मन्त्रालय ले आयात निर्यात नीति संशोधन गर्याको छ ।,"['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
165,मोरङ मा नौलो अस्पताल उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
166,राष्ट्रियसभा ले सामाजिक सुरक्षा विधेयक पारित गर्याको छ ।,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
167,बागमती प्रदेश सरकार ले सडक सुधार योजना लागू गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
168,राष्ट्रिय पत्रकार संघले पत्रकार सम्मेलन आयोजना गर्यो ।,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
169,वीरगन्ज मा नौलो मल्टीस्पेस कम्प्लेक्स सञ्चालन मा आयाको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
170,प्रधानमन्त्री ले अन्तर्राष्ट्रिय सम्मेलन मा प्रतिनिधि पठाउने निर्णय गर्यो ।,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'VERB', 'PUNCT']"
171,नेपाल रेडक्रस सोसाइटी ले राहत बाड्ण्य़ा काम सुरु गर्याको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
172,राष्ट्रियसभा सदस्यहरू द्वारा सामाजिक नीति समीक्षा गर्याको छ ।,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
173,काठमाडौं ललितपुर सवारी सुधार अभियान सुरु भयाको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
174,नेपाल पर्यटन बोर्ड ले पोखरा मा नौलो होटेल प्रमोशन सुरु गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
175,मीरा हुम्ला जिल्ला को ट्रेकिङ गइ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
176,अनिश काठमाडौँ को भृकुटीमण्डप मा मेला मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
177,सञ्जय विराटनगर को सांस्कृतिक ठौर घुम्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
178,रुविना धनगढी बजार मा किनमेल गर्दैछ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
179,कबिर बुटवल को नौलो रेस्टुरेन्ट मा पुग्यो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
180,अञ्जली पोखरा को माउंटेन म्यूजियम मा घुम्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
181,सुमन ललितपुर को हनुमानढोका दरबार भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
182,राधा जनकपुरधाम को मिथिला मन्दिर मा दर्शन गर्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
183,अर्जुन एभरेस्ट हाइकिङ ट्रेलमा छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
184,सुष्मिता नाम्चे बजारको होटेल मा बस्दैछ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
185,दीपक बागमती प्रदेश को राजधानी भ्रमण गर्दैछ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
186,प्रज्ञा कास्की को फेवा ताल को भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
187,विवेक धरान को मेची नदी छाल पुग्यो ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']"
188,अर्पण हेटौँडा को क्याम्पस भ्रमण गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
189,कविता लुम्बिनी मा बौद्ध स्तूप घुम्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
190,सञ्जना पोखरा को लेकसाइड होटल मा छ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
191,किरण बुटवल को व्यापारिक बजार मा भेट्यो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
192,मनिष ललितपुर को दरबार स्क्वायर घुम्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'VERB', 'PUNCT']"
193,अजय भक्तपुर को भक्तपुर दरबार भ्रमण मा छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
194,सीमा धरान को मेडिकल कलेज जाँच गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
195,दैलेख मध्यपहाडी ठौर मा भयाको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
196,कञ्चनपुर सुदूरपश्चिम को तराई भागमा पड्दो छ ।,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
197,घोडाघोडी ताल पर्यटक ले घुमनै पर्न्या ठौर हो ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
198,अछाम पाहाड भू–संरचना ले जान्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
199,रिडी धार्मिक स्नान का लागि जान्याको ठौर हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
200,तानसेन दरबार ऐतिहासिक महत्व बोक्याको संरचना हो ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
201,हुम्ला नेपाल को सबैभन्दा दुर्गम जिल्ला मध्ये एक हो ।,"['PROPN', 'PROPN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']"
202,कोशी नदी पूर्वी नेपाल मा बगन्या प्रमुख घाट हो ।,"['PROPN', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
203,मनाङ हिमाल घुम्न्या लागि चिन्न्याको छ ।,"['PROPN', 'NOUN', 'VERB', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
204,बागमती नदी काठमान्डू उपत्यका बाट बग्दो छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
205,पर्सा राष्ट्रिय निकुञ्ज तराई क्षेत्र मा पड़दो छ ।,"['PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
206,ललिता निवास काठमाडौँ को ऐतिहासिक ठौर हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
207,चौतारा सिन्धुपाल्चोक जिल्ला को सदरमुकाम हो ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
208,अमरगढी डडेलधुरा को प्रमुख सहर हो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
209,अरुण नदी पूर्वी हिमाल को ठौर देखि बग्दो छ ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
210,गोक्यो ताल सगरमाथा क्षेत्र भित्र पड्डो छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
211,किमाथां का नेपाल चीन सिमाना मा छ ।,"['PROPN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
212,बारपाक भूकम्प पछि पुनर्निर्माण का लागि चिन्याको छ ।,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADV', 'NOUN', 'ADP', 'ADP', 'PROPN', 'AUX', 'PUNCT']"
213,महाभारत पर्वतमाला नेपाल को बिच भाग मा फैल्याको छ ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
214,कुस्मा बजार पर्वत जिल्ला को व्यापारिक ठौर हो ।,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
215,राष्ट्रपति दिपा खनाल ले नौलो शिक्षा नीति सार्वजनिक गर्याको छ ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
216,प्रधानमन्त्री शेरबहादुर देउवा ले आर्थिक सुधार कार्यक्रम मा सहभागी भए ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
217,काठमाडौं मा नउलो अन्तर्राष्ट्रिय व्यापार मेला सुरु भयाको छ ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
218,नेपाली कांग्रेस ले आगामी प्रदेश निर्वाचन को तयारी गर्याको छ ।,"['ADJ', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
219,जिल्ला प्रशासन कार्यालय भक्तपुर ले आपतकालीन आदेश जारी गर्यो ।,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
220,स्वास्थ्य मन्त्रालय ले २५ फेब्रुअरी देखि नौलो खोप अभियान सुरु गर्न्या निर्णय गर्यो ।,"['NOUN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'NOUN', 'VERB', 'PUNCT']"
221,नेपाल प्रहरी कार्यालय धरान ले सुरक्षा सुधार अभियान सुरु गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
222,पोखरा मा नउलो अन्तर्राष्ट्रिय सम्मेलन आयोजना गरियो ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
223,शिक्षा मन्त्रालय ले नौलो पाठ्यपुस्तक वितरण कार्यक्रम सुरु गर्याको छ ।,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
224,काठमाडौं महानगरपालिका ले सडक मर्मत योजना सुरु गर्याको छ ।,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
225,नेपाल लाइफ इन्स्योरेन्स ले नौलो बीमा योजना सार्वजनिक गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
226,राष्ट्रिय खेलकुद परिष द्ले नौलो खेलकुद प्रतियोगिता घोषणा गर्याको छ ।,"['ADJ', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB', 'PUNCT']"
227,वीरगन्ज मा नौलो व्यापारिक कम्प्लेक्स उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
228,भारतीय दूतावास ले काठमाडौं मा नउलो सांस्कृतिक कार्यक्रम आयोजना गर्यो ।,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
229,राष्ट्रिय योजना आयोग ले २०७९/८० को बजेट प्रस्तुति गर्याको छ ।,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'NUM', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'ADP', 'NUM', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
230,बुटवल मा नौलो जलविद्युत आयोजना उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
231,राष्ट्रियसभा ले आगामी सामाजिक सुरक्षा विधेयक पारित गर्यो ।,"['NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
232,नेपाल पर्यटन बोर्ड ले पोखरा मा नौलो होटेल प्रमोशन सुरु गर्याको छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
233,काठमाडौँ पोखरा राजमार्ग मर्मत को काम सुरु हुन्या भयाको छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'AUX', 'PUNCT']"
234,जिल्ला अदालत ललितपुर ले नौलो फैसला सुनायो ।,"['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
235,रोहन आज बुटवल बजार मा किनमेल गर्न गयो ।,"['PROPN', 'ADV', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'ADV', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
236,सुष्मा पोखरा को लेकसाइड घुम्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
237,अर्जुन काठमाडौं को ठमेल ठौर घुमफेरमा छ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']"
238,कविता ललितपुर को पाटन दरबार स्क्वायर जाँदैछ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'PUNCT']"
239,अजय भक्तपुर को दरबार स्क्वायर घुम्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'VERB', 'AUX', 'PUNCT']"
240,माया जनकपुरधाम को जानकी मन्दिर दर्शन गर्न गइ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
